user_id,amount,ts,label,amount_capped,is_weekend,rolling_7d,z_score
177,726.4,2026-01-02 19:00:00,1,726.4,False,,1.1558419528084338
33,400.59,2026-01-02 20:00:00,0,400.59,False,,-0.0003853830875940102
485,290.17,2026-01-02 21:00:00,0,290.17,False,,-0.39224144161753277
222,155.39,2026-01-02 22:00:00,0,155.39,False,,-0.8705457304118198
446,65.45,2026-01-02 23:00:00,1,65.45,False,,-1.1897228170282181
338,524.33,2026-01-03 00:00:00,0,524.33,True,,0.43874039740955023
389,450.08,2026-01-03 01:00:00,1,450.08,True,,0.17524363644371083
379,580.8,2026-01-03 02:00:00,1,580.8,True,,0.6391398868606063
97,222.72,2026-01-03 03:00:00,1,222.72,True,,-0.6316065126902043
181,1174.6,2026-01-03 04:00:00,1,1174.6,True,,2.7464042190022266
233,479.75,2026-01-03 05:00:00,0,479.75,True,,0.2805358774922826
248,306.16,2026-01-03 06:00:00,1,306.16,True,,-0.33549648258933384
21,32.8,2026-01-03 07:00:00,1,32.8,True,,-1.3055904162946779
273,244.52,2026-01-03 08:00:00,0,244.52,True,,-0.5542431539150487
77,600.5,2026-01-03 09:00:00,1,600.5,True,,0.7090508119922837
371,885.1,2026-01-03 10:00:00,0,885.1,True,,1.719033009579864
341,345.37,2026-01-03 11:00:00,0,345.37,True,,-0.19634890013181802
461,983.74,2026-01-03 12:00:00,1,983.74,True,,2.0690844641478154
372,144.54,2026-01-03 13:00:00,0,144.54,True,,-0.9090499709031241
183,460.18,2026-01-03 14:00:00,1,460.18,True,,0.21108629349091595
483,469.8,2026-01-03 15:00:00,0,469.8,True,,0.24522553713389744
205,527.37,2026-01-03 16:00:00,1,527.37,True,,0.4495286823029663
162,382.83,2026-01-03 17:00:00,0,382.83,True,,-0.06341167904386744
452,441.79,2026-01-03 18:00:00,1,441.79,True,,0.14582426744159907
185,141.28,2026-01-03 19:00:00,1,141.28,True,,-0.9206189869401428
38,828.06,2026-01-03 20:00:00,1,828.06,True,,1.5166107167112917
234,650.94,2026-01-03 21:00:00,1,650.94,True,,0.8880511705527813
397,428.99,2026-01-03 22:00:00,1,428.99,True,,0.10039990999563618
94,661.63,2026-01-03 23:00:00,0,661.63,True,,0.925987606576011
231,846.1,2026-01-04 00:00:00,1,846.1,True,,1.580630670486696
64,521.87,2026-01-04 01:00:00,1,521.87,True,,0.4300104037129041
343,1259.07,2026-01-04 02:00:00,0,1259.07,True,,3.046169490366327
237,553.4,2026-01-04 03:00:00,0,553.4,True,,0.5419033717028422
165,162.84,2026-01-04 04:00:00,1,162.84,True,,-0.8441073348670992
113,413.03,2026-01-04 05:00:00,0,413.03,True,,0.04376141430520113
282,679.71,2026-01-04 06:00:00,1,679.71,True,,0.9901495114684336
334,846.65,2026-01-04 07:00:00,0,846.65,True,,1.582582498345702
470,389.03,2026-01-04 08:00:00,1,389.03,True,,-0.041409255905979214
218,151.15,2026-01-04 09:00:00,1,151.15,True,,-0.885592548815795
80,285.13,2026-01-04 10:00:00,1,285.13,True,,-0.41012728236188073
416,94.26,2026-01-04 11:00:00,1,94.26,True,,-1.087482524995547
314,594.46,2026-01-04 12:00:00,1,594.46,True,,0.68761619332247
350,241.97,2026-01-04 13:00:00,1,241.97,True,,-0.5632925376249867
48,186.96,2026-01-04 14:00:00,0,186.96,True,,-0.758510811304863
156,635.88,2026-01-04 15:00:00,1,635.88,True,,0.8346065749952654
383,970.51,2026-01-04 16:00:00,1,970.51,True,,2.022134132193902
416,186.24,2026-01-04 17:00:00,0,186.24,True,,-0.7610659314111984
217,390.97,2026-01-04 18:00:00,0,390.97,True,,-0.03452462673057528
402,294.86,2026-01-04 19:00:00,1,294.86,True,,-0.37559767314709797
420,873.31,2026-01-04 20:00:00,1,873.31,True,,1.6771929178386213
193,322.5,2026-01-04 21:00:00,0,322.5,True,,-0.277509451287222
449,138.03,2026-01-04 22:00:00,0,138.03,True,,-0.9321525151979068
144,334.71,2026-01-04 23:00:00,0,334.71,True,,-0.23417887281728403
119,752.38,2026-01-05 00:00:00,1,752.38,False,,1.2480392033120367
341,281.09,2026-01-05 01:00:00,1,281.09,False,,-0.4244643451807628
318,203.92,2026-01-05 02:00:00,0,203.92,False,,-0.6983235376889623
69,311.15,2026-01-05 03:00:00,0,311.15,False,,-0.3177880807412594
416,142.29,2026-01-05 04:00:00,0,142.29,False,,-0.9170347212354223
99,294.55,2026-01-05 05:00:00,0,294.55,False,,-0.37669779430399236
402,217.52,2026-01-05 06:00:00,1,217.52,False,,-0.6500601579026266
3,1411.37,2026-01-05 07:00:00,0,1411.37,False,,3.5866483684147754
398,44.21,2026-01-05 08:00:00,1,44.21,False,,-1.2650988601651127
393,162.18,2026-01-05 09:00:00,0,162.18,False,,-0.8464495282979067
390,203.78,2026-01-05 10:00:00,0,203.78,False,,-0.6988203665985274
332,143.21,2026-01-05 11:00:00,1,143.21,False,,-0.9137698455439939
235,463.49,2026-01-05 12:00:00,1,463.49,False,,0.22283274842420792
352,183.28,2026-01-05 13:00:00,0,183.28,False,,-0.7715703140705773
138,83.78,2026-01-05 14:00:00,1,83.78,False,,-1.124673717654429
390,364.96,2026-01-05 15:00:00,1,364.96,False,,-0.12682834057194214
277,268.06,2026-01-05 16:00:00,0,268.06,False,,-0.4707049215495827
229,191.07,2026-01-05 17:00:00,1,191.07,False,,-0.7439253340311983
252,858.56,2026-01-05 18:00:00,1,858.56,False,,1.6248484434380002
284,474.96,2026-01-05 19:00:00,1,474.96,False,,0.2635372312293011
18,436.89,2026-01-05 20:00:00,0,436.89,False,,0.1284352556068163
69,482.67,2026-01-05 21:00:00,0,482.67,False,,0.2908983090346429
122,464.83,2026-01-05 22:00:00,1,464.83,False,,0.2275881108443321
57,279.33,2026-01-05 23:00:00,1,279.33,False,,-0.4307101943295827
219,185.01,2026-01-06 00:00:00,1,185.01,False,,-0.7654309282595214
334,371.13,2026-01-06 01:00:00,0,371.13,False,,-0.10493238077181781
327,275.18,2026-01-06 02:00:00,1,275.18,False,,-0.4454376227202658
235,43.42,2026-01-06 03:00:00,0,43.42,False,,-1.2679023947262307
427,131.56,2026-01-06 04:00:00,0,131.56,False,,-0.9551131083756709
282,247.54,2026-01-06 05:00:00,1,247.54,False,,-0.543525844580142
39,645.45,2026-01-06 06:00:00,1,645.45,False,,0.8685683797419737
382,372.37,2026-01-06 07:00:00,0,372.37,False,,-0.10053189614424013
287,156.63,2026-01-06 08:00:00,0,156.63,False,,-0.8661452457842421
317,120.76,2026-01-06 09:00:00,1,120.76,False,,-0.9934399099707021
282,742.96,2026-01-06 10:00:00,1,742.96,False,,1.2146097152541484
276,289.87,2026-01-06 11:00:00,0,289.87,False,,-0.39330607499517256
45,5.94,2026-01-06 12:00:00,1,5.94,False,,-1.4009105913726907
279,304.91,2026-01-06 13:00:00,1,304.91,False,,-0.33993245499616614
397,551.06,2026-01-06 14:00:00,1,551.06,False,,0.533599231357252
151,117.1,2026-01-06 15:00:00,1,117.1,False,,-1.006428437177907
301,351.08,2026-01-06 16:00:00,0,351.08,False,,-0.1760853781774081
15,376.91,2026-01-06 17:00:00,1,376.91,False,,-0.08442044436262511
173,124.2,2026-01-06 18:00:00,1,124.2,False,,-0.9812321139070996
218,789.63,2026-01-06 19:00:00,0,789.63,False,,1.3802311810356394
491,381.9,2026-01-06 20:00:00,0,381.9,False,,-0.06671204251455069
107,246.49,2026-01-06 21:00:00,0,246.49,False,,-0.547252061401881
138,291.44,2026-01-06 22:00:00,1,291.44,False,,-0.3877344936521912
204,101.85,2026-01-06 23:00:00,1,101.85,False,,-1.0605473005412613
496,97.52,2026-01-07 00:00:00,0,97.52,False,,-1.0759135089585283
426,227.64,2026-01-07 01:00:00,1,227.64,False,,-0.6141465252969123
17,239.78,2026-01-07 02:00:00,0,239.78,False,,-0.5710643612817569
116,276.23,2026-01-07 03:00:00,0,276.23,False,,-0.44171140589852664
410,837.43,2026-01-07 04:00:00,0,837.43,False,,1.5498627658729067
29,530.05,2026-01-07 05:00:00,0,530.05,False,,0.45903940714321456
427,52.88,2026-01-07 06:00:00,1,52.88,False,,-1.2343309555513238
140,731.55,2026-01-07 07:00:00,1,731.55,False,,1.1741181591245828
458,226.14,2026-01-07 08:00:00,0,226.14,False,,-0.619469692185111
146,566.82,2026-01-07 09:00:00,1,566.82,False,,0.5895279714625941
217,241.68,2026-01-07 10:00:00,0,241.68,False,,-0.5643216832233717
330,363.61,2026-01-07 11:00:00,1,363.61,False,,-0.13161919077132092
63,109.88,2026-01-07 12:00:00,1,109.88,False,,-1.0320506137997705
278,426.47,2026-01-07 13:00:00,1,426.47,False,,0.09145698962346231
252,612.97,2026-01-07 14:00:00,1,612.97,False,,0.7533040727228429
391,65.88,2026-01-07 15:00:00,0,65.88,False,,-1.1881968425202678
498,619.64,2026-01-07 16:00:00,0,619.64,False,,0.7769744214857
332,184.33,2026-01-07 17:00:00,0,184.33,False,,-0.7678440972488381
204,1021.54,2026-01-07 18:00:00,0,1021.54,False,,2.2032282697304244
203,574.25,2026-01-07 19:00:00,1,574.25,False,,0.6158953914488052
208,505.51,2026-01-07 20:00:00,1,505.51,False,,0.37195239685228276
407,292.81,2026-01-07 21:00:00,1,292.81,False,,-0.38287266789430296
160,1581.35,2026-01-07 22:00:00,0,1581.35,False,,4.18986964018546
83,227.35,2026-01-07 23:00:00,0,227.35,False,,-0.6151756708952973
167,134.52,2026-01-08 00:00:00,1,134.52,False,,-0.9446087257162918
11,190.12,2026-01-08 01:00:00,1,190.12,False,,-0.7472966730603908
53,691.27,2026-01-08 02:00:00,0,691.27,False,,1.0311733842868187
45,358.33,2026-01-08 03:00:00,0,358.33,False,,-0.1503567382177807
385,318.97,2026-01-08 04:00:00,0,318.97,False,,-0.29003663736411633
361,230.23,2026-01-08 05:00:00,0,230.23,False,,-0.6049551904699557
348,306.09,2026-01-08 06:00:00,1,306.09,False,,-0.3357448970441166
230,217.01,2026-01-08 07:00:00,1,217.01,False,,-0.6518700346446142
358,539.97,2026-01-08 08:00:00,0,539.97,False,,0.494243284163836
80,271.16,2026-01-08 09:00:00,0,271.16,False,,-0.4597037099806385
450,193.25,2026-01-08 10:00:00,1,193.25,False,,-0.7361889981536828
250,651.67,2026-01-08 11:00:00,0,651.67,False,,0.890641778438371
469,138.65,2026-01-08 12:00:00,1,138.65,False,,-0.929952272884118
76,362.2,2026-01-08 13:00:00,1,362.2,False,,-0.13662296764622786
248,43.03,2026-01-08 14:00:00,0,43.03,False,,-1.2692864181171624
348,89.32,2026-01-08 15:00:00,0,89.32,False,,-1.1050134879473483
247,247.81,2026-01-08 16:00:00,0,247.81,False,,-0.5425676745402661
223,213.63,2026-01-08 17:00:00,0,213.63,False,,-0.6638649040326888
83,213.35,2026-01-08 18:00:00,1,213.35,False,,-0.6648585618518192
190,577.96,2026-01-08 19:00:00,1,577.96,False,,0.6290613575522837
119,601.88,2026-01-08 20:00:00,0,601.88,False,,0.7139481255294265
150,416.62,2026-01-08 21:00:00,0,416.62,False,,0.05650152705762363
341,131.68,2026-01-08 22:00:00,1,131.68,False,,-0.9546872550246149
315,304.21,2026-01-08 23:00:00,1,304.21,False,,-0.3424165995439924
303,1118.05,2026-01-09 00:00:00,1,1118.05,False,,2.5457208273171332
180,1480.91,2026-01-09 01:00:00,0,1480.91,False,,3.833430385351671
479,656.07,2026-01-09 02:00:00,0,656.07,False,,0.906256401310421
43,136.68,2026-01-09 03:00:00,0,136.68,False,,-0.9369433653972857
171,306.33,2026-01-09 04:00:00,0,306.33,False,,-0.33489319034200477
59,396.51,2026-01-09 05:00:00,1,396.51,False,,-0.014864397023494612
169,353.18,2026-01-09 06:00:00,0,353.18,False,,-0.16863294453392974
480,703.98,2026-01-09 07:00:00,0,703.98,False,,1.0762783517194896
183,560.24,2026-01-09 08:00:00,0,560.24,False,,0.5661770127130287
454,129.73,2026-01-09 09:00:00,1,129.73,False,,-0.9616073719792736
247,197.36,2026-01-09 10:00:00,1,197.36,False,,-0.7216035208800181
349,654.17,2026-01-09 11:00:00,1,654.17,False,,0.8995137232520356
228,856.11,2026-01-09 12:00:00,0,856.11,False,,1.616153937520609
132,400.21,2026-01-09 13:00:00,1,400.21,False,,-0.0017339186992710162
382,927.98,2026-01-09 14:00:00,0,927.98,False,,1.8712046070238397
484,366.98,2026-01-09 15:00:00,0,366.98,False,,-0.11965980916250099
131,152.33,2026-01-09 16:00:00,0,152.33,False,,-0.8814049908637452
389,524.9,2026-01-09 17:00:00,0,524.9,False,,0.4407632008270655
130,1911.68,2026-01-09 18:00:00,1,1911.68,False,,5.362137452304594
358,102.67,2026-01-09 19:00:00,1,102.67,False,,-1.057637302642379
394,904.64,2026-01-09 20:00:00,1,904.64,False,,1.7883761302434664
224,503.99,2026-01-09 21:00:00,0,503.99,False,,0.36655825440557477
368,187.22,2026-01-09 22:00:00,1,187.22,False,,-0.7575881290442419
136,44.4,2026-01-09 23:00:00,1,44.4,False,,-1.2644245923592743
39,24.86,2026-01-10 00:00:00,0,24.86,True,,-1.3337677130228769
48,212.98,2026-01-10 01:00:00,1,212.98,True,,-0.6661716096842416
223,446.52,2026-01-10 02:00:00,0,446.52,True,,0.16260998702905238
451,621.47,2026-01-10 03:00:00,0,621.47,True,,0.7834686850893026
63,723.17,2026-01-10 04:00:00,0,723.17,True,,1.1443794001091792
227,417.99,2026-01-10 05:00:00,0,417.99,True,,0.06136335281551186
352,371.26,2026-01-10 06:00:00,0,371.26,True,,-0.10447103964150727
101,254.65,2026-01-10 07:00:00,1,254.65,True,,-0.5182940335300797
360,454.48,2026-01-10 08:00:00,1,454.48,True,,0.19085825931576067
152,189.75,2026-01-10 09:00:00,1,189.75,True,,-0.7486097208928132
404,108.31,2026-01-10 10:00:00,0,108.31,True,,-1.0376221951427518
289,354.05,2026-01-10 11:00:00,0,354.05,True,,-0.16554550773877444
273,588.72,2026-01-10 12:00:00,0,588.72,True,,0.6672462080302961
88,86.09,2026-01-10 13:00:00,1,86.09,True,,-1.116476040646603
231,213.0,2026-01-10 14:00:00,0,213.0,True,,-0.6661006341257323
428,344.08,2026-01-10 15:00:00,1,344.08,True,,-0.20092682365566902
9,338.53,2026-01-10 16:00:00,0,338.53,True,,-0.22062254114200452
379,494.41,2026-01-10 17:00:00,0,494.41,True,,0.332560961879612
246,1097.02,2026-01-10 18:00:00,0,1097.02,True,,2.4710900275445864
359,25.21,2026-01-10 19:00:00,0,25.21,True,,-1.3325256407489638
331,1129.72,2026-01-10 20:00:00,0,1129.72,True,,2.58713506570732
216,1064.8,2026-01-10 21:00:00,1,1064.8,True,,2.3567484027860766
154,628.67,2026-01-10 22:00:00,0,628.67,True,,0.8090198861526564
313,394.66,2026-01-10 23:00:00,1,394.66,True,,-0.02142963618560631
70,193.09,2026-01-11 00:00:00,1,193.09,True,,-0.7367568026217572
292,623.33,2026-01-11 01:00:00,1,623.33,True,,0.7900694120306692
47,410.04,2026-01-11 02:00:00,1,410.04,True,,0.03315056830805841
324,259.17,2026-01-11 03:00:00,0,259.17,True,,-0.5022535573069741
314,612.08,2026-01-11 04:00:00,0,612.08,True,,0.7501456603691783
42,687.25,2026-01-11 05:00:00,1,687.25,True,,1.0169072970264459
378,851.62,2026-01-11 06:00:00,0,851.62,True,,1.6002199246352673
207,174.64,2026-01-11 07:00:00,1,174.64,True,,-0.8022317553466023
393,778.32,2026-01-11 08:00:00,1,778.32,True,,1.3400945026986208
20,263.17,2026-01-11 09:00:00,1,263.17,True,,-0.48805844560511064
89,395.49,2026-01-11 10:00:00,0,395.49,True,,-0.018484150507469713
246,454.75,2026-01-11 11:00:00,0,454.75,True,,0.1918164293556364
94,735.56,2026-01-11 12:00:00,1,735.56,True,,1.1883487586057009
164,568.69,2026-01-11 13:00:00,0,568.69,True,,0.5961641861832152
330,255.59,2026-01-11 14:00:00,0,255.59,True,,-0.5149581822801418
72,30.48,2026-01-11 15:00:00,1,30.48,True,,-1.3138235810817587
338,490.17,2026-01-11 16:00:00,0,490.17,True,,0.3175141434756368
51,383.24,2026-01-11 17:00:00,0,383.24,True,,-0.06195668009442635
87,101.3,2026-01-11 18:00:00,1,101.3,True,,-1.0624991284002674
293,418.28,2026-01-11 19:00:00,0,418.28,True,,0.062392498413896824
396,340.7,2026-01-11 20:00:00,1,340.7,True,,-0.2129216930437436
85,845.97,2026-01-11 21:00:00,1,845.97,True,,1.5801693293563854
149,1181.04,2026-01-11 22:00:00,1,1181.04,True,,2.769258348842227
462,675.47,2026-01-11 23:00:00,0,675.47,True,,0.9751026930644584
494,325.46,2026-01-12 00:00:00,0,325.46,False,,-0.2670050686278431
290,365.05,2026-01-12 01:00:00,1,365.05,False,,-0.1265089505586501
223,169.08,2026-01-12 02:00:00,0,169.08,False,,-0.8219629606121922
173,199.32,2026-01-12 03:00:00,1,199.32,False,,-0.7146479161461051
306,310.7,2026-01-12 04:00:00,1,310.7,False,,-0.319385030807719
295,285.33,2026-01-12 05:00:00,1,285.33,False,,-0.40941752677678755
147,95.32,2026-01-12 06:00:00,1,95.32,False,,-1.0837208203945532
11,851.94,2026-01-12 07:00:00,0,851.94,False,,1.6013555335714167
75,933.42,2026-01-12 08:00:00,1,933.42,False,,1.8905099589383734
479,833.46,2026-01-12 09:00:00,1,833.46,False,,1.5357741175088078
209,954.82,2026-01-12 10:00:00,1,954.82,False,,1.9664538065433428
241,1409.72,2026-01-12 11:00:00,1,1409.72,False,,3.580792884837757
233,172.01,2026-01-12 12:00:00,0,172.01,False,,-0.8115650412905774
391,1370.12,2026-01-12 13:00:00,1,1370.12,False,,3.440261278989309
32,254.29,2026-01-12 14:00:00,1,254.29,False,,-0.5195715935832474
41,544.29,2026-01-12 15:00:00,0,544.29,False,,0.5095740048018482
137,72.13,2026-01-12 16:00:00,0,72.13,False,,-1.1660169804861062
243,227.6,2026-01-12 17:00:00,0,227.6,False,,-0.6142884764139309
335,688.9,2026-01-12 18:00:00,1,688.9,False,,1.0227627806034645
245,563.1,2026-01-12 19:00:00,1,563.1,False,,0.5763265175798611
220,250.19,2026-01-12 20:00:00,0,250.19,False,,-0.5341215830776574
468,364.92,2026-01-12 21:00:00,0,364.92,False,,-0.12697029168896065
80,207.38,2026-01-12 22:00:00,1,207.38,False,,-0.6860447660668504
285,687.59,2026-01-12 23:00:00,1,687.59,False,,1.0181138815211044
271,890.61,2026-01-13 00:00:00,1,890.61,False,,1.7385867759491809
236,172.72,2026-01-13 01:00:00,0,172.72,False,,-0.8090454089634966
403,336.76,2026-01-13 02:00:00,1,336.76,False,,-0.226903878070079
133,91.25,2026-01-13 03:00:00,0,91.25,False,,-1.0981643465511992
476,408.89,2026-01-13 04:00:00,1,408.89,False,,0.029069473693772566
165,503.86,2026-01-13 05:00:00,1,503.86,False,,0.3660969132752642
272,434.31,2026-01-13 06:00:00,1,434.31,False,,0.11927940855911447
260,475.49,2026-01-13 07:00:00,1,475.49,False,,0.2654180835297981
424,309.18,2026-01-13 08:00:00,0,309.18,False,,-0.324779173254427
219,315.09,2026-01-13 09:00:00,1,315.09,False,,-0.303805895714924
142,303.54,2026-01-13 10:00:00,0,303.54,False,,-0.3447942807540544
10,221.71,2026-01-13 11:00:00,0,221.71,False,,-0.6351907783949248
181,245.89,2026-01-13 12:00:00,1,245.89,False,,-0.5493813281571606
413,487.38,2026-01-13 13:00:00,1,487.38,False,,0.307613053063587
4,852.55,2026-01-13 14:00:00,0,852.55,False,,1.6035202881059505
448,145.62,2026-01-13 15:00:00,1,145.62,False,,-0.9052172907436211
271,314.15,2026-01-13 16:00:00,0,314.15,False,,-0.30714174696486185
70,117.34,2026-01-13 17:00:00,0,117.34,False,,-1.0055767304757954
151,225.21,2026-01-13 18:00:00,0,225.21,False,,-0.6227700556557942
277,258.26,2026-01-13 19:00:00,0,258.26,False,,-0.505482945219148
157,387.47,2026-01-13 20:00:00,0,387.47,False,,-0.046945349469705744
54,379.33,2026-01-13 21:00:00,0,379.33,False,,-0.0758324017829979
332,334.4,2026-01-13 22:00:00,0,334.4,False,,-0.23527899397417845
336,458.82,2026-01-13 23:00:00,1,458.82,False,,0.20625995551228235
59,159.24,2026-01-14 00:00:00,1,159.24,False,,-0.8568829353987762
140,389.9,2026-01-14 01:00:00,0,389.9,False,,-0.03832181911082391
121,574.55,2026-01-14 02:00:00,0,574.55,False,,0.6169600248264447
329,157.38,2026-01-14 03:00:00,1,157.38,False,,-0.8634836623401427
365,56.84,2026-01-14 04:00:00,0,56.84,False,,-1.2202777949664791
363,683.76,2026-01-14 05:00:00,0,683.76,False,,1.00452206206657
469,121.18,2026-01-14 06:00:00,0,121.18,False,,-0.9919494232420064
384,215.82,2026-01-14 07:00:00,1,215.82,False,,-0.6560930803759186
160,562.99,2026-01-14 08:00:00,0,562.99,False,,0.5759361520080598
53,149.96,2026-01-14 09:00:00,1,149.96,False,,-0.8898155945470992
307,651.51,2026-01-14 10:00:00,0,651.51,False,,0.8900739739702965
458,189.41,2026-01-14 11:00:00,1,189.41,False,,-0.7498163053874717
487,169.09,2026-01-14 12:00:00,1,169.09,False,,-0.8219274728329377
115,117.93,2026-01-14 13:00:00,0,117.93,False,,-1.0034829514997703
118,190.94,2026-01-14 14:00:00,0,190.94,False,,-0.7443866751615089
18,510.51,2026-01-14 15:00:00,0,510.51,False,,0.389696286479612
70,215.86,2026-01-14 16:00:00,1,215.86,False,,-0.6559511292588999
277,685.69,2026-01-14 17:00:00,1,685.69,False,,1.0113712034627194
273,345.0,2026-01-14 18:00:00,0,345.0,False,,-0.1976619479642404
185,368.53,2026-01-14 19:00:00,0,368.53,False,,-0.1141592033780291
154,164.4,2026-01-14 20:00:00,0,164.4,False,,-0.8385712413033725
414,755.97,2026-01-14 21:00:00,1,755.97,False,,1.2607793160644591
230,577.84,2026-01-14 22:00:00,1,577.84,False,,0.6286355042012277
404,566.47,2026-01-14 23:00:00,0,566.47,False,,0.588285899188681
481,295.31,2026-01-15 00:00:00,0,295.31,False,,-0.37400072308063836
158,103.69,2026-01-15 01:00:00,0,103.69,False,,-1.054017549158404
101,383.56,2026-01-15 02:00:00,1,383.56,False,,-0.0608210711582773
476,495.16,2026-01-15 03:00:00,0,495.16,False,,0.3352225453237114
317,498.7,2026-01-15 04:00:00,1,498.7,False,,0.3477852191798603
145,451.71,2026-01-15 05:00:00,1,451.71,False,,0.18102814446222013
310,438.19,2026-01-15 06:00:00,0,438.19,False,,0.13304866690992195
257,188.6,2026-01-15 07:00:00,1,188.6,False,,-0.7526908155070989
452,196.85,2026-01-15 08:00:00,1,196.85,False,,-0.7234133976220057
127,119.07,2026-01-15 09:00:00,0,119.07,False,,-0.9994373446647393
495,691.15,2026-01-15 10:00:00,0,691.15,False,,1.0307475309357628
468,1145.87,2026-01-15 11:00:00,0,1145.87,False,,2.644447829203593
90,1888.8,2026-01-15 12:00:00,0,1888.8,False,,5.280941413369935
82,403.66,2026-01-15 13:00:00,0,403.66,False,,0.01050936514358632
266,439.01,2026-01-15 14:00:00,1,439.01,False,,0.13595866480880392
22,304.78,2026-01-15 15:00:00,1,304.78,False,,-0.34039379612647686
149,398.97,2026-01-15 16:00:00,1,398.97,False,,-0.006134403326848498
217,149.41,2026-01-15 17:00:00,1,149.41,False,,-0.8917674224061055
484,299.91,2026-01-15 18:00:00,0,299.91,False,,-0.35767634462349535
496,170.36,2026-01-15 19:00:00,0,170.36,False,,-0.817420524867596
75,269.83,2026-01-15 20:00:00,1,269.83,False,,-0.46442358462150823
445,183.6,2026-01-15 21:00:00,1,183.6,False,,-0.7704347051344282
45,495.34,2026-01-15 22:00:00,0,495.34,False,,0.33586132535029506
374,540.33,2026-01-15 23:00:00,1,540.33,False,,0.49552084421700376
422,429.19,2026-01-16 00:00:00,0,429.19,False,,0.10110966558072931
445,197.57,2026-01-16 01:00:00,1,197.57,False,,-0.7208582775156703
111,111.01,2026-01-16 02:00:00,1,111.01,False,,-1.028040494743994
446,544.62,2026-01-16 03:00:00,0,544.62,False,,0.5107451015172522
57,343.59,2026-01-16 04:00:00,1,343.59,False,,-0.20266572483914733
259,54.03,2026-01-16 05:00:00,1,54.03,False,,-1.230249860937038
234,381.19,2026-01-16 06:00:00,1,381.19,False,,-0.06923167484163137
157,441.4,2026-01-16 07:00:00,1,441.4,False,,0.14444024405066724
11,76.86,2026-01-16 08:00:00,0,76.86,False,,-1.1492312608986528
386,501.5,2026-01-16 09:00:00,0,501.5,False,,0.3577217973711648
167,90.2,2026-01-16 10:00:00,0,90.2,False,,-1.1018905633729383
